"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	" Peptides"	" PSMs"	" Unique Peptides"	" AAs"	"MW [kDa]"	"calc. pI"	"Score Mascot: A5 Mascot"	" Peptides (by Search Engine): A5 Mascot"	" Razor Peptides"	"Abundances (Grouped): F1"	"Abundances (Grouped) CV [%]: F1"	"Abundance: F1: 126, Sample, control, 1"	"Abundance: F1: 127, Sample, control, 2"	"Abundance: F1: 128, Sample, control, 3"	"Abundance: F1: 129, Sample, no_glands, 1"	"Abundance: F1: 130, Sample, no_glands, 2"	"Abundance: F1: 131, Sample, no_glands, 3"	" Protein Groups"
"-6684771278475399180"	"False"	"High"	"IsMasterProtein"	"FBgn0031436"	"FBgn0031436"	"0.000"	"6.382"	"15"	"2"	"2"	"2"	"142"	"16.8"	"9.23"	"76"	"2"	"0"	"144.3"	"63.31"	"95.7"	"72.6"	"84.6"	"354.3"	"217.5"	"243.2"	"1"
"-350799256897101530"	"False"	"High"	"IsMasterProtein"	"cRAP071"	"Keratin, type II cuticular Hb4 OS=Homo sapiens GN=KRT84 PE=2 SV=2"	"0.000"	"6.379"	"5"	"3"	"4"	"2"	"600"	"64.8"	"7.56"	"41"	"3"	"0"	"14.5"	"79.78"	"9.0"	"57.5"	"11.8"	"37.2"	"16.7"	"12.7"	"1"
"-8977915175456459957"	"False"	"High"	"IsMasterProtein"	"FBgn0028691"	"FBgn0028691"	"0.000"	"6.366"	"5"	"2"	"2"	"2"	"382"	"43.7"	"5.26"	"65"	"2"	"0"	"86.7"	"29.59"	"65.8"	"66.2"	"74.1"	"129.6"	"115.0"	"101.5"	"1"
"6441194343247605555"	"False"	"High"	"IsMasterProtein"	"FBgn0040234"	"FBgn0040234"	"0.000"	"6.358"	"2"	"2"	"2"	"2"	"1403"	"157.6"	"7.17"	"26"	"2"	"0"	"95.9"	"36.89"	"73.1"	"93.5"	"69.4"	"173.5"	"125.9"	"98.4"	"1"
"-7194165316928614035"	"False"	"High"	"IsMasterProtein"	"FBgn0033644"	"FBgn0033644"	"0.000"	"6.355"	"6"	"3"	"3"	"2"	"488"	"53.1"	"8.44"	"79"	"3"	"0"	"73.4"	"17.64"	"74.6"	"72.3"	"76.8"	"82.1"	"48.1"	"62.6"	"1"
"633748644663998844"	"False"	"High"	"IsMasterProtein"	"FBgn0060296"	"FBgn0060296"	"0.000"	"6.353"	"3"	"3"	"3"	"3"	"913"	"103.4"	"6.73"	"80"	"3"	"0"	"59.3"	"75.23"	"34.5"	"35.2"	"30.4"	"187.1"	"104.2"	"100.0"	"1"
"-559580367615764406"	"False"	"High"	"IsMasterProtein"	"FBgn0020626"	"FBgn0020626"	"0.000"	"6.351"	"4"	"2"	"2"	"2"	"784"	"89.3"	"5.81"	"85"	"2"	"0"	"15.9"	"78.00"	"8.9"	"8.3"	"8.1"	"52.0"	"28.4"	"30.0"	"1"
"9006273306601033290"	"False"	"High"	"IsMasterProtein"	"FBgn0013300"	"FBgn0013300"	"0.000"	"6.346"	"10"	"1"	"1"	"1"	"146"	"16.8"	"10.62"	"88"	"1"	"0"	"25.0"	"19.96"	"20.5"	"24.0"	"28.6"	"32.5"	"19.2"	"26.2"	"1"
"-3347810646832991907"	"False"	"High"	"IsMasterProtein"	"FBgn0013576"	"FBgn0013576"	"0.000"	"6.315"	"2"	"2"	"2"	"2"	"1344"	"146.4"	"5.72"	"99"	"2"	"0"	"71.0"	"62.17"	"53.7"	"28.3"	"43.2"	"165.7"	"102.7"	"93.8"	"1"
"1308030892646219743"	"False"	"High"	"IsMasterProtein"	"FBgn0031409"	"FBgn0031409"	"0.000"	"6.308"	"13"	"3"	"3"	"3"	"242"	"27.0"	"7.28"	"54"	"3"	"0"	"255.9"	"22.65"	"293.7"	"274.1"	"239.0"	"278.4"	"155.7"	"194.7"	"1"
"8054920328635139031"	"False"	"High"	"IsMasterProtein"	"FBgn0012051"	"FBgn0012051"	"0.000"	"6.297"	"3"	"2"	"2"	"2"	"843"	"95.6"	"4.96"	"75"	"2"	"0"	"47.1"	"66.76"	"31.7"	"33.5"	"22.8"	"129.4"	"66.3"	"75.0"	"1"
"9066159136638492939"	"False"	"High"	"IsMasterProtein"	"FBgn0031957"	"FBgn0031957"	"0.000"	"6.295"	"9"	"2"	"2"	"1"	"197"	"21.1"	"8.51"	"59"	"2"	"0"	"81.6"	"84.65"	"59.6"	"325.0"	"62.4"	"333.4"	"67.5"	"98.7"	"1"
"-3267012031327434047"	"False"	"High"	"IsMasterProtein"	"FBgn0264894"	"FBgn0264894"	"0.000"	"6.289"	"1"	"1"	"2"	"1"	"2381"	"266.7"	"4.88"	"31"	"1"	"0"	"5.3"	"103.03"	""	""	""	"1.5"	"17.4"	"5.3"	"1"
"5519031600984740988"	"False"	"High"	"IsMasterProtein"	"FBgn0030245"	"FBgn0030245"	"0.000"	"6.282"	"6"	"4"	"4"	"4"	"459"	"52.6"	"6.33"	"56"	"4"	"0"	"275.3"	"16.24"	"270.2"	"224.1"	"280.4"	"329.3"	"214.2"	"296.9"	"1"
"2047113220684396356"	"False"	"High"	"IsMasterProtein"	"FBgn0028560"	"FBgn0028560"	"0.000"	"6.275"	"6"	"3"	"3"	"3"	"444"	"48.0"	"8.53"	"77"	"3"	"0"	"573.7"	"30.31"	"639.4"	"514.8"	"430.9"	"728.1"	"286.5"	"654.0"	"1"
"1103552431176384795"	"False"	"High"	"IsMasterProtein"	"FBgn0266720"	"FBgn0266720"	"0.000"	"6.268"	"10"	"2"	"2"	"2"	"212"	"23.5"	"4.79"	"70"	"2"	"0"	"34.9"	"82.84"	"15.9"	"18.3"	"7.5"	"105.6"	"66.4"	"77.1"	"1"
"3865103429740759305"	"False"	"High"	"IsMasterProtein"	"FBgn0265785"	"FBgn0265785"	"0.000"	"6.245"	"13"	"2"	"2"	"2"	"141"	"16.4"	"9.36"	"77"	"2"	"0"	"186.3"	"24.17"	"216.7"	"207.9"	"236.9"	"166.9"	"121.9"	"149.2"	"1"
"7011055223514214961"	"False"	"High"	"IsMasterProtein"	"FBgn0050493"	"FBgn0050493"	"0.000"	"6.234"	"6"	"2"	"3"	"2"	"326"	"36.3"	"7.91"	"83"	"2"	"0"	"54.6"	"36.11"	"41.1"	"36.5"	"45.9"	"89.7"	"65.1"	"76.3"	"1"
"-1228171669373596219"	"False"	"High"	"IsMasterProtein"	"FBgn0030318"	"FBgn0030318"	"0.000"	"6.200"	"9"	"2"	"2"	"2"	"417"	"48.0"	"5.95"	"46"	"2"	"0"	"56.8"	"37.54"	"50.4"	"32.8"	"39.0"	"92.1"	"64.0"	"66.6"	"1"
"-2593795348076627732"	"False"	"High"	"IsMasterProtein"	"FBgn0039043"	"FBgn0039043"	"0.000"	"6.198"	"6"	"2"	"2"	"2"	"361"	"39.4"	"9.10"	"92"	"2"	"0"	"94.3"	"77.68"	"57.3"	"45.3"	"33.2"	"279.9"	"155.1"	"182.7"	"1"
"-7788022211223086322"	"False"	"High"	"IsMasterProtein"	"FBgn0036623"	"FBgn0036623"	"0.000"	"6.188"	"7"	"3"	"3"	"3"	"397"	"45.7"	"9.23"	"46"	"3"	"0"	"211.3"	"42.60"	"182.5"	"167.8"	"157.0"	"432.5"	"244.7"	"273.3"	"1"
"-1912042482453051893"	"False"	"High"	"IsMasterProtein"	"FBgn0014020"	"FBgn0014020"	"0.000"	"6.180"	"10"	"2"	"2"	"2"	"192"	"21.7"	"7.01"	"76"	"2"	"0"	"163.8"	"68.30"	"109.9"	"69.0"	"73.2"	"399.3"	"244.0"	"250.7"	"1"
"-8859563801616623544"	"False"	"High"	"IsMasterProtein"	"FBgn0014010"	"FBgn0014010"	"0.000"	"6.174"	"13"	"2"	"4"	"2"	"219"	"23.9"	"8.41"	"59"	"2"	"0"	"189.0"	"72.90"	"122.2"	"70.7"	"67.3"	"468.5"	"292.5"	"295.1"	"1"
"-4717863245082766022"	"False"	"High"	"IsMasterProtein"	"FBgn0033387"	"FBgn0033387"	"0.000"	"6.172"	"3"	"2"	"2"	"2"	"566"	"64.4"	"8.35"	"87"	"2"	"0"	"107.9"	"31.65"	"165.7"	"120.1"	"89.2"	"148.4"	"70.9"	"97.0"	"1"
"-5616300852743226494"	"False"	"High"	"IsMasterProtein"	"FBgn0030990"	"FBgn0030990"	"0.000"	"6.165"	"4"	"2"	"2"	"2"	"522"	"60.0"	"7.33"	"53"	"2"	"0"	"9.8"	"84.65"	"2.4"	"1.4"	""	"21.0"	"13.1"	"9.8"	"1"
"-8237284030369611145"	"False"	"High"	"IsMasterProtein"	"FBgn0036099"	"FBgn0036099"	"0.000"	"6.154"	"7"	"2"	"2"	"2"	"233"	"25.9"	"7.44"	"79"	"2"	"0"	"37.3"	"60.75"	"26.8"	"22.7"	"25.8"	"97.1"	"51.8"	"62.9"	"1"
"-1474390008135618528"	"False"	"High"	"IsMasterProtein"	"FBgn0044419"	"FBgn0044419"	"0.000"	"6.151"	"10"	"2"	"2"	"2"	"182"	"20.3"	"6.99"	"67"	"2"	"0"	"65.0"	"82.49"	"39.0"	"22.4"	"26.6"	"207.4"	"128.9"	"108.3"	"1"
"9006974918712264099"	"False"	"High"	"IsMasterProtein"	"FBgn0033127"	"FBgn0033127"	"0.000"	"6.151"	"8"	"2"	"2"	"1"	"220"	"24.7"	"5.86"	"84"	"2"	"0"	"22.0"	"94.88"	"10.9"	"7.7"	"7.1"	"92.2"	"44.6"	"52.3"	"1"
"5626141190557867715"	"False"	"High"	"IsMasterProtein"	"FBgn0038217"	"FBgn0038217"	"0.000"	"6.119"	"8"	"3"	"3"	"3"	"300"	"31.2"	"9.10"	"44"	"3"	"0"	"98.1"	"20.97"	"76.8"	"95.3"	"101.0"	"125.9"	"72.3"	"111.1"	"1"
"-658675947067543009"	"False"	"High"	"IsMasterProtein"	"FBgn0037530"	"FBgn0037530"	"0.000"	"6.119"	"3"	"2"	"2"	"2"	"915"	"100.9"	"8.13"	"57"	"2"	"0"	"162.5"	"67.53"	"109.8"	"105.3"	"93.4"	"462.4"	"240.3"	"250.9"	"1"
"5328607439657004819"	"False"	"High"	"IsMasterProtein"	"FBgn0038277"	"FBgn0038277"	"0.000"	"6.113"	"4"	"1"	"2"	"1"	"230"	"25.7"	"8.54"	"65"	"1"	"0"	"164.5"	"60.39"	"132.8"	"48.9"	"96.3"	"339.1"	"268.9"	"203.8"	"1"
"2776642187013343410"	"False"	"High"	"IsMasterProtein"	"FBgn0030854"	"FBgn0030854"	"0.000"	"6.106"	"7"	"3"	"3"	"2"	"336"	"37.4"	"9.73"	"58"	"3"	"1"	"64.6"	"83.01"	"35.9"	"28.0"	"16.1"	"197.9"	"121.5"	"116.2"	"1"
"2692575877223980818"	"False"	"High"	"IsMasterProtein"	"FBgn0038947"	"FBgn0038947"	"0.000"	"6.101"	"12"	"2"	"2"	"2"	"193"	"21.8"	"6.93"	"48"	"2"	"0"	"380.5"	"40.25"	"293.6"	"263.3"	"237.9"	"639.5"	"493.1"	"504.7"	"1"
"5028775778920107393"	"False"	"High"	"IsMasterProtein"	"FBgn0265191"	"FBgn0265191"	"0.000"	"6.091"	"3"	"2"	"2"	"2"	"699"	"78.0"	"6.02"	"69"	"2"	"0"	"186.9"	"40.68"	"152.5"	"96.1"	"163.0"	"312.1"	"285.4"	"214.3"	"1"
"-5030878214860549492"	"False"	"High"	"IsMasterProtein"	"FBgn0037059"	"FBgn0037059"	"0.000"	"6.079"	"4"	"2"	"2"	"2"	"523"	"62.4"	"5.43"	"66"	"2"	"0"	"80.1"	"24.20"	"79.4"	"70.6"	"80.8"	"81.1"	"38.7"	"87.5"	"1"
"5546531571183241656"	"False"	"High"	"IsMasterProtein"	"FBgn0028694"	"FBgn0028694"	"0.000"	"6.072"	"7"	"2"	"2"	"2"	"308"	"34.4"	"6.13"	"72"	"2"	"0"	"86.5"	"41.22"	"99.0"	"45.1"	"39.0"	"111.7"	"116.1"	"75.6"	"1"
"7765980223192220803"	"False"	"High"	"IsMasterProtein"	"FBgn0035511"	"FBgn0035511"	"0.000"	"6.062"	"11"	"1"	"1"	"1"	"120"	"12.5"	"4.83"	"96"	"1"	"0"	"71.5"	"118.99"	"43.4"	"14.2"	"31.2"	"501.7"	"237.8"	"117.7"	"1"
"7543039958084936817"	"False"	"High"	"IsMasterProtein"	"FBgn0263396"	"FBgn0263396"	"0.000"	"6.060"	"7"	"2"	"3"	"2"	"344"	"36.2"	"7.46"	"34"	"2"	"0"	"298.3"	"63.34"	"184.7"	"181.1"	"189.7"	"735.3"	"672.2"	"469.0"	"1"
"-3462485353578134171"	"False"	"High"	"IsMasterProtein"	"FBgn0021944"	"FBgn0021944"	"0.000"	"6.046"	"7"	"3"	"4"	"3"	"390"	"44.4"	"8.72"	"58"	"3"	"0"	"218.4"	"22.10"	"207.6"	"198.6"	"229.8"	"332.3"	"205.4"	"283.1"	"1"
"1121828694584072205"	"False"	"High"	"IsMasterProtein"	"FBgn0043456"	"FBgn0043456"	"0.000"	"6.044"	"3"	"2"	"2"	"2"	"603"	"65.3"	"5.97"	"54"	"2"	"0"	"82.2"	"83.58"	"32.3"	"35.8"	"41.0"	"281.9"	"165.0"	"204.4"	"1"
"5284322233710584293"	"False"	"High"	"IsMasterProtein"	"FBgn0031016"	"FBgn0031016"	"0.000"	"6.037"	"2"	"1"	"1"	"1"	"931"	"102.4"	"8.19"	"52"	"1"	"0"	"10.9"	"69.33"	"4.6"	"7.8"	"7.7"	"31.0"	"15.1"	"17.6"	"1"
"-2098290681597150082"	"False"	"High"	"IsMasterProtein"	"FBgn0039686"	"FBgn0039686"	"0.000"	"6.032"	"11"	"2"	"2"	"2"	"297"	"33.1"	"5.31"	"58"	"2"	"0"	"151.2"	"30.16"	"112.5"	"168.4"	"106.4"	"227.4"	"189.9"	"135.7"	"1"
"-8123945465760273383"	"False"	"High"	"IsMasterProtein"	"FBgn0038810"	"FBgn0038810"	"0.000"	"6.031"	"3"	"3"	"3"	"3"	"650"	"72.8"	"9.06"	"78"	"3"	"0"	"44.6"	"47.07"	"25.8"	"31.0"	"38.5"	"88.6"	"63.0"	"51.7"	"1"
"4242486030965876018"	"False"	"High"	"IsMasterProtein"	"FBgn0024957"	"FBgn0024957"	"0.000"	"6.022"	"3"	"2"	"2"	"2"	"899"	"98.5"	"5.95"	"58"	"2"	"0"	"117.0"	"19.79"	"169.4"	"114.7"	"103.1"	"132.3"	"119.3"	"105.7"	"1"
"-5843971115961167893"	"False"	"High"	"IsMasterProtein"	"FBgn0263740"	"FBgn0263740"	"0.000"	"6.022"	"5"	"2"	"2"	"2"	"475"	"51.5"	"8.73"	"56"	"2"	"0"	"213.4"	"33.72"	"209.9"	"126.9"	"128.7"	"306.7"	"245.7"	"217.0"	"1"
"-8122191040503099152"	"False"	"High"	"IsMasterProtein"	"FBgn0029969"	"FBgn0029969"	"0.000"	"6.009"	"5"	"2"	"2"	"2"	"410"	"43.4"	"8.68"	"65"	"2"	"0"	"88.3"	"77.70"	"50.2"	"28.8"	"27.7"	"228.0"	"155.3"	"157.2"	"1"
"-5702843186452249815"	"False"	"High"	"IsMasterProtein"	"cRAP042"	"Keratin, type I cuticular Ha1 OS=Homo sapiens GN=KRT31 PE=2 SV=3"	"0.000"	"5.994"	"5"	"2"	"2"	"2"	"416"	"47.2"	"4.88"	"63"	"2"	"0"	"78.3"	"90.07"	"20.3"	"132.0"	"130.9"	"285.3"	"40.8"	"46.8"	"1"
"3263092026881927807"	"False"	"High"	"IsMasterProtein"	"FBgn0035069"	"FBgn0035069"	"0.000"	"5.982"	"18"	"2"	"2"	"2"	"121"	"14.3"	"8.85"	"79"	"2"	"0"	"23.6"	"38.59"	"27.5"	"15.7"	"24.3"	"23.0"	"7.1"	"27.8"	"1"
"-4524859672618454866"	"False"	"High"	"IsMasterProtein"	"FBgn0264253"	"FBgn0264253"	"0.000"	"5.970"	"5"	"1"	"1"	"1"	"239"	"25.6"	"6.89"	"86"	"1"	"0"	"18.3"	"107.21"	"142.0"	"112.4"	"136.1"	"1.6"	"3.0"	"1.6"	"1"
"-1585127140286627742"	"False"	"High"	"IsMasterProtein"	"FBgn0033056"	"FBgn0033056"	"0.000"	"5.966"	"3"	"1"	"1"	"1"	"683"	"74.8"	"9.74"	"69"	"1"	"0"	"21.5"	"28.61"	"22.0"	"16.5"	"25.1"	"21.0"	"11.0"	"26.7"	"1"
"6072388345208603105"	"False"	"High"	"IsMasterProtein"	"FBgn0032987"	"FBgn0032987"	"0.000"	"5.961"	"14"	"3"	"3"	"3"	"159"	"18.5"	"10.55"	"83"	"3"	"0"	"1228.8"	"68.30"	"900.0"	"412.0"	"360.1"	"2531.5"	"2102.5"	"1677.8"	"1"
"2805493951119698191"	"False"	"High"	"IsMasterProtein"	"FBgn0000721"	"FBgn0000721"	"0.000"	"5.961"	"4"	"2"	"2"	"2"	"1088"	"121.3"	"6.24"	"56"	"2"	"0"	"9.7"	"13.01"	"9.4"	"7.7"	"8.9"	"10.1"	"10.8"	"11.0"	"1"
"2004959679864122678"	"False"	"High"	"IsMasterProtein"	"FBgn0028697"	"FBgn0028697"	"0.000"	"5.942"	"13"	"3"	"3"	"3"	"204"	"24.3"	"11.47"	"56"	"3"	"0"	"628.3"	"37.22"	"883.4"	"418.7"	"496.8"	"968.3"	"794.6"	"420.7"	"1"
"4164856214271818010"	"False"	"High"	"IsMasterProtein"	"FBgn0000565"	"FBgn0000565"	"0.000"	"5.939"	"10"	"2"	"2"	"2"	"261"	"29.5"	"6.52"	"44"	"2"	"0"	"93.4"	"15.12"	"92.2"	"113.8"	"92.2"	"127.3"	"94.5"	"89.5"	"1"
"1519557165033062868"	"False"	"High"	"IsMasterProtein"	"FBgn0026181"	"FBgn0026181"	"0.000"	"5.925"	"2"	"2"	"2"	"2"	"1390"	"160.2"	"6.51"	"65"	"2"	"0"	"22.0"	"53.71"	"19.4"	"13.0"	"16.0"	"49.1"	"41.5"	"24.9"	"1"
"8612774720043815124"	"False"	"High"	"IsMasterProtein"	"FBgn0022361"	"FBgn0022361"	"0.000"	"5.917"	"7"	"2"	"2"	"2"	"275"	"31.1"	"8.59"	"50"	"2"	"0"	"57.1"	"39.31"	"36.6"	"33.6"	"54.3"	"95.9"	"62.4"	"60.1"	"1"
"5538243476773744123"	"False"	"High"	"IsMasterProtein"	"FBgn0033428"	"FBgn0033428"	"0.000"	"5.913"	"6"	"2"	"2"	"2"	"356"	"40.0"	"6.54"	"42"	"2"	"0"	"359.8"	"18.71"	"420.6"	"314.1"	"368.0"	"407.1"	"242.0"	"351.8"	"1"
"6591834262740106211"	"False"	"High"	"IsMasterProtein"	"FBgn0262359"	"FBgn0262359"	"0.000"	"5.903"	"20"	"3"	"3"	"3"	"123"	"13.4"	"8.92"	"56"	"3"	"0"	"161.0"	"22.03"	"181.5"	"164.3"	"157.7"	"155.0"	"86.8"	"170.5"	"1"
"8863569919256603338"	"False"	"High"	"IsMasterProtein"	"FBgn0050042"	"FBgn0050042"	"0.000"	"5.895"	"14"	"2"	"2"	"2"	"259"	"26.9"	"6.58"	"81"	"2"	"0"	"70.9"	"71.95"	"25.1"	"49.5"	"41.4"	"196.5"	"101.6"	"129.0"	"1"
"-6670319118258657381"	"False"	"High"	"IsMasterProtein"	"FBgn0039359"	"FBgn0039359"	"0.000"	"5.885"	"19"	"3"	"4"	"3"	"135"	"15.9"	"10.61"	"35"	"3"	"0"	"1394.3"	"58.31"	"1351.6"	"497.4"	"516.6"	"2458.6"	"2228.1"	"1438.3"	"1"
"-2679083744243397936"	"False"	"High"	"IsMasterProtein"	"FBgn0033593"	"FBgn0033593"	"0.000"	"5.880"	"23"	"1"	"1"	"1"	"121"	"11.7"	"8.91"	"59"	"1"	"0"	"8.5"	"104.29"	"3.0"	"1.4"	"4.4"	"40.6"	"20.6"	"16.5"	"1"
"282497714504762738"	"False"	"High"	"IsMasterProtein"	"FBgn0263033"	"FBgn0263033"	"0.000"	"5.863"	"8"	"2"	"2"	"2"	"241"	"27.4"	"9.06"	"80"	"2"	"0"	"65.0"	"28.35"	"62.4"	"52.5"	"71.6"	"67.7"	"28.7"	"73.6"	"1"
"8929345679666470052"	"False"	"High"	"IsMasterProtein"	"FBgn0039576"	"FBgn0039576"	"0.000"	"5.860"	"17"	"2"	"2"	"2"	"111"	"13.5"	"8.07"	"53"	"2"	"0"	"190.4"	"21.49"	"189.3"	"166.8"	"192.8"	"204.1"	"102.0"	"191.5"	"1"
"-926689348708197638"	"False"	"High"	"IsMasterProtein"	"FBgn0036224"	"FBgn0036224"	"0.000"	"5.857"	"5"	"2"	"2"	"2"	"398"	"45.0"	"7.33"	"65"	"2"	"0"	"123.2"	"48.86"	"136.0"	"50.5"	"60.0"	"195.5"	"177.3"	"111.6"	"1"
"-7831598959784802526"	"False"	"High"	"IsMasterProtein"	"FBgn0010348"	"FBgn0010348"	"0.000"	"5.855"	"14"	"2"	"2"	"1"	"182"	"20.7"	"6.58"	"64"	"2"	"1"	"156.3"	"41.05"	"142.4"	"81.5"	"90.7"	"245.4"	"202.9"	"171.6"	"1"
"-7949534347229450143"	"False"	"High"	"IsMasterProtein"	"FBgn0039555"	"FBgn0039555"	"0.000"	"5.823"	"7"	"2"	"2"	"2"	"393"	"45.8"	"7.74"	"32"	"2"	"0"	"42.8"	"58.66"	"25.0"	"22.8"	"26.9"	"93.1"	"69.4"	"68.1"	"1"
"7616189123078659415"	"False"	"High"	"IsMasterProtein"	"FBgn0250848"	"FBgn0250848"	"0.000"	"5.819"	"6"	"3"	"3"	"3"	"549"	"62.1"	"6.74"	"78"	"3"	"0"	"271.8"	"43.74"	"207.6"	"195.9"	"209.1"	"543.7"	"353.3"	"379.1"	"1"
"5162374309715221268"	"False"	"High"	"IsMasterProtein"	"FBgn0037461"	"FBgn0037461"	"0.000"	"5.815"	"7"	"1"	"1"	"1"	"225"	"25.9"	"4.74"	"70"	"1"	"0"	"178.0"	"26.71"	"169.7"	"162.8"	"220.0"	"204.6"	"89.0"	"186.7"	"1"
"-5653551208549840734"	"False"	"High"	"IsMasterProtein"	"FBgn0030734"	"FBgn0030734"	"0.000"	"5.810"	"2"	"2"	"2"	"2"	"412"	"47.0"	"5.97"	"32"	"2"	"0"	"277.1"	"49.49"	"219.0"	"201.9"	"158.0"	"576.7"	"350.5"	"400.6"	"1"
"3763994964762589280"	"False"	"High"	"IsMasterProtein"	"FBgn0030151"	"FBgn0030151"	"0.000"	"5.809"	"6"	"2"	"2"	"2"	"397"	"44.9"	"6.71"	"43"	"2"	"0"	"127.8"	"33.54"	"203.5"	"85.1"	"110.4"	"147.8"	"183.6"	"107.2"	"1"
"6421753768469830798"	"False"	"High"	"IsMasterProtein"	"FBgn0038020"	"FBgn0038020"	"0.000"	"5.806"	"11"	"2"	"2"	"2"	"218"	"25.4"	"5.34"	"23"	"2"	"0"	"773.4"	"45.59"	"1363.4"	"962.5"	"1121.1"	"621.5"	"368.5"	"554.5"	"1"
"3003993457635293368"	"False"	"High"	"IsMasterProtein"	"FBgn0030638"	"FBgn0030638"	"0.000"	"5.794"	"3"	"1"	"1"	"1"	"455"	"49.6"	"8.66"	"80"	"1"	"0"	"16.7"	"27.37"	"12.4"	"14.3"	"12.0"	"22.7"	"20.9"	"19.5"	"1"
"-5683395844591968182"	"False"	"High"	"IsMasterProtein"	"FBgn0030007"	"FBgn0030007"	"0.000"	"5.789"	"4"	"2"	"2"	"2"	"498"	"55.6"	"6.76"	"61"	"2"	"0"	"44.9"	"75.73"	"26.0"	"21.7"	"18.6"	"130.7"	"82.5"	"77.6"	"1"
"-114010948755117032"	"False"	"High"	"IsMasterProtein"	"FBgn0051546"	"FBgn0051546"	"0.000"	"5.780"	"8"	"2"	"2"	"2"	"264"	"27.9"	"8.05"	"82"	"2"	"0"	"115.4"	"27.81"	"103.5"	"96.9"	"131.9"	"147.3"	"61.1"	"128.7"	"1"
"-5072342550978301798"	"False"	"High"	"IsMasterProtein"	"FBgn0012034"	"FBgn0012034"	"0.000"	"5.769"	"3"	"2"	"2"	"2"	"670"	"75.9"	"5.71"	"83"	"2"	"0"	"114.4"	"66.13"	"74.1"	"63.7"	"56.2"	"283.8"	"176.7"	"238.3"	"1"
"385460597973884956"	"False"	"High"	"IsMasterProtein"	"FBgn0011745"	"FBgn0011745"	"0.000"	"5.759"	"5"	"2"	"2"	"2"	"376"	"42.7"	"7.30"	"80"	"2"	"0"	"88.7"	"60.39"	"77.0"	"48.1"	"45.5"	"202.5"	"167.1"	"102.2"	"1"
"228879926840990935"	"False"	"High"	"IsMasterProtein"	"FBgn0085228"	"FBgn0085228"	"0.000"	"5.749"	"9"	"2"	"2"	"2"	"192"	"21.8"	"5.26"	"54"	"2"	"0"	"67.0"	"57.22"	"67.6"	"66.4"	"60.5"	"184.0"	"69.8"	"61.7"	"1"
"6204756000209897279"	"False"	"High"	"IsMasterProtein"	"FBgn0010638"	"FBgn0010638"	"0.001"	"5.722"	"24"	"2"	"2"	"2"	"100"	"10.2"	"11.65"	"95"	"2"	"0"	"48.0"	"86.77"	"16.8"	"14.4"	"21.3"	"159.4"	"109.5"	"108.1"	"1"
"-5921483775020956289"	"False"	"High"	"IsMasterProtein"	"FBgn0265512"	"FBgn0265512"	"0.001"	"5.704"	"4"	"2"	"2"	"2"	"459"	"53.1"	"5.45"	"69"	"2"	"0"	"20.7"	"70.69"	"14.1"	"12.1"	"10.1"	"59.6"	"30.2"	"39.0"	"1"
"7271036705898699127"	"False"	"High"	"IsMasterProtein"	"FBgn0032538"	"FBgn0032538"	"0.001"	"5.703"	"10"	"3"	"3"	"3"	"270"	"28.7"	"9.45"	"59"	"3"	"0"	"217.1"	"101.34"	"41.5"	"77.9"	"61.3"	"1085.7"	"706.7"	"604.4"	"1"
"-2099134175714528706"	"False"	"High"	"IsMasterProtein"	"FBgn0033926"	"FBgn0033926"	"0.001"	"5.690"	"7"	"1"	"1"	"1"	"254"	"28.9"	"6.47"	"63"	"1"	"0"	"55.7"	"35.38"	"78.4"	"23.6"	"56.6"	"54.9"	"40.9"	"58.6"	"1"
"-249713365905194642"	"False"	"High"	"IsMasterProtein"	"FBgn0027844"	"FBgn0027844"	"0.001"	"5.688"	"7"	"2"	"2"	"2"	"270"	"29.9"	"6.35"	"56"	"2"	"0"	"153.8"	"55.78"	"114.0"	"111.4"	"109.4"	"380.6"	"210.2"	"207.5"	"1"
"-1448430163807589644"	"False"	"High"	"IsMasterProtein"	"FBgn0034971"	"FBgn0034971"	"0.001"	"5.684"	"6"	"3"	"3"	"3"	"537"	"60.6"	"8.22"	"54"	"3"	"0"	"38.8"	"81.28"	"23.0"	"14.7"	"8.1"	"107.7"	"65.3"	"71.6"	"1"
"-1237978549592972878"	"False"	"High"	"IsMasterProtein"	"FBgn0037779"	"FBgn0037779"	"0.001"	"5.679"	"9"	"2"	"2"	"2"	"203"	"22.8"	"6.32"	"32"	"2"	"0"	"414.9"	"10.80"	"407.3"	"422.6"	"376.6"	"507.3"	"427.6"	"393.5"	"1"
"-416568239168188637"	"False"	"High"	"IsMasterProtein"	"FBgn0029095"	"FBgn0029095"	"0.001"	"5.678"	"3"	"2"	"2"	"2"	"805"	"88.2"	"6.89"	"49"	"2"	"0"	"73.0"	"67.17"	"47.9"	"39.0"	"37.0"	"176.6"	"111.4"	"169.7"	"1"
"-1208069767743057147"	"False"	"High"	"IsMasterProtein"	"FBgn0028880"	"FBgn0028880"	"0.001"	"5.666"	"8"	"1"	"1"	"1"	"146"	"17.4"	"9.32"	"86"	"1"	"0"	"30.8"	"28.69"	"29.4"	"26.4"	"34.0"	"36.0"	"13.3"	"32.3"	"1"
