"FBgn" "gene_symbol" "chrom" "signal" "ML.omega" "tau" "tissuemax" "BURU" "OVDU" "SRU" "STU" "POU" "FBU" "WF" "FRT.WF" "Enrich" "BUR.enrich" "OVD.enrich" "SR.enrich" "ST.enrich" "PO.enrich" "FB.enrich" "FM" "SFP" "Testis" "AG" "Gut" "Carcass" "HeadAvg" "OvaryAvg" "tissuemaxME" "BUR.6" "BUR.24" "BUR.post" "OVD.6" "OVD.24" "OVD.post" "SR.6" "SR.24" "SR.post" "ST.6" "ST.24" "ST.post" "PO.6" "PO.24" "PO.post" "FB.6" "FB.24" "FB.post" "FRT.up6" "FRT.up24" "FRT.down6" "FRT.down24"
"FBgn0033609" "Fbl6" "2" "No Signal" 0.0783 0.515249043868699 "NotSpec" 3.88002656202044 4.12064966005544 4.00245878894423 4.80496158610457 3.99385975267276 2.6419466819495 3.81503544276717 "Not" NA NA NA NA NA NA NA 0.585 NA 2 2.58496250072116 2.32192809488736 2 3.28540221886225 4.4262647547021 "Ovary" "Down" NA "Transient Down" NA NA NA "Down" NA "Transient Down" NA NA NA NA NA NA NA NA NA 0 0 2 0
"FBgn0086129" "snama" "2" "No Signal" 0.116 0.389821537059237 "NotSpec" 2.94417008699708 3.5579663140044 3.27317857028468 3.11029737578072 3.45005688544772 1.0438947550773 3.72552833591848 "Not" NA NA NA NA NA NA NA 1.07 NA 4.16992500144231 3.90689059560852 3.70043971814109 3.4594316186373 4.12928301694497 5.8073549220576 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0034853" "Ice1" "2" "No Signal" 0.2783 0.859307096653497 "NotSpec" 1.12028271061374 2.00159314660316 1.54279278377684 1.47360663497698 1.75797511674912 0.434351177943367 3.76128080157895 "Not" NA NA NA NA NA NA NA 2.81 NA 2.58496250072116 2 2.32192809488736 2.32192809488736 1.90689059560852 5.61470984411521 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0031384" "CG4238" "2" "Signal" 0.0443 0.85236724595977 "NotSpec" 2.61314316348599 2.69772757860975 2.86726367313981 4.28197432572614 3.17292056063077 3.87083146083521 6.03021746057682 "Not" NA NA NA NA NA NA NA 0.415 NA 4.52356195605701 4.70043971814109 2 3.16992500144231 3.8073549220576 4.8073549220576 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0003205" "Ras85D" "3" "No Signal" 0.0012 0.248169727676792 "NotSpec" 5.29985497141883 5.22969146884797 5.12802949559266 4.92210795391413 5.00329603817043 5.14088706842264 5.52748300032088 "Not" NA NA NA NA NA NA NA 1.56 NA 3.90689059560852 4.16992500144231 4.85798099512757 4.52356195605701 5.2667865406949 6.52356195605701 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0003204" "ras" "X" "No Signal" 0.0366 0.649342778082431 "NotSpec" 4.44613684508668 4.67194134500297 4.89982179596854 5.96000477530762 5.54370166783285 7.32698714880678 7.28234461570877 "Not" NA NA NA NA NA NA NA 1.96 NA 2 3.70043971814109 3.90689059560852 4.24792751344359 4.49185309632967 5.74146698640115 "Ovary" "Up" NA "Transient Up" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0
"FBgn0003206" "Ras64B" "3" "No Signal" 0.001 0.559946926551183 "NotSpec" 7.00638885193719 6.71523395485958 6.66870178785257 5.66328096310726 6.06809939937135 2.94199805215777 3.39991123749996 "Higher" "allFRT" "BUR" "OVD" "SR" "ST" "PO" NA -0.0995 NA 5.04439411935845 5.88264304936184 4.75488750216347 5.58496250072116 5.4262647547021 6.13955135239879 "Ovary" "Down" NA "Transient Down" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 1 0
"FBgn0003209" "raw" "2" "Signal" 0.0989 0.362798813929924 "NotSpec" 5.87018816392077 5.39304738039767 5.9793103400216 5.32756252250648 5.90234269914428 4.86551850936472 3.78076942441092 "Higher" NA NA NA "SR" "ST" "PO" NA 0.0875 NA 2 2.8073549220576 3.90689059560852 4.16992500144231 4.2667865406949 4.83289001416474 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0285948" "RpL27A" "2" "No Signal" NA 0.812938186702447 "NotSpec" 9.6025529649429 9.16355889170462 9.50688539350419 10.6263495260901 10.5875232604519 12.3663539161858 9.51819848431255 "Not" NA NA NA NA NA NA "FB" 1.33 NA 9.36850646150769 9.77807712953536 9.27612440527424 8.94836723158468 8.95274124718649 9.81137469350994 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0285949" "RpL31" "2" "No Signal" NA 0.838812511612886 "NotSpec" 9.6169939922763 8.81841483061765 9.22128384343581 10.3657162940064 10.2244679255021 12.2835633122404 8.89897603832261 "Not" NA NA NA NA NA NA "FB" 1.01 NA 9.24792751344359 10.1761731491075 9.14210705730255 9.37721053038855 9.38478375009335 9.92555443987355 "AG" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0037856" "Leash" "3" "No Signal" 0.0491 0.711588294106352 "NotSpec" 2.82864450444451 2.43640320846229 2.58048999458412 2.22133809918803 2.16204441487816 1.38442871855225 3.90807081792956 "Not" NA NA NA NA NA NA NA 1.17 NA 2 1.58496250072116 1.58496250072116 1.58496250072116 2.16992500144231 3.85798099512757 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0037855" "CG6621" "3" "No Signal" 0.1668 0.704230954524661 "NotSpec" 3.01821311525573 3.3562424112421 3.04517800103524 3.75203584866182 3.35785259132591 2.01999133753352 4.82075069519489 "Not" NA NA NA NA NA NA NA 1.09 NA 2.32192809488736 2.32192809488736 2 2.32192809488736 2.8073549220576 4.12928301694497 "Ovary" "Down" NA "Transient Down" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 1 0
"FBgn0037853" "CG14696" "3" "No Signal" 0.0631 0.517327735017735 "NotSpec" 2.25350371463061 1.94145188202725 2.36631682347834 0.865697872182003 1.21904192461159 1.5163076083823 1.27294738216346 "Not" NA NA NA NA NA NA NA -1.58 NA 2.8073549220576 1 1.58496250072116 1.58496250072116 1.58496250072116 0 "Testis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0285947" "RpS10b" "X" "No Signal" NA 0.843417289799242 "NotSpec" 9.59284010021013 9.08522785352027 9.1888799285084 10.1195678187908 10.0047742968943 12.3463021320453 9.74547479593933 "Not" NA NA NA NA NA NA "FB" 0.994 NA 8.02236781302845 8.93663793900257 7.81378119121704 7.92481250360578 7.67065624911844 8.59618975614441 "AG" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0037850" "CG14695" "3" "No Signal" 0.246 0.850349995997148 "NotSpec" 1.14699173007731 0.217929215654555 2.45770073246613 1.29181040202886 0.71999374973518 0.385735102366318 0.327685091448303 "Higher" NA "BUR" NA "SR" "ST" NA NA -1 NA 1 2 0 0 0 0 "AG" "Up" NA "Transient Up" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0
"FBgn0003308" "ry" "3" "No Signal" 0.0302 0.849852721179503 "NotSpec" 4.53784978000922 2.83727484393589 3.59665327980959 3.30836658422059 3.61880391955028 6.24268503697066 3.11327389713148 "Not" NA NA NA NA NA NA "FB" -1.14 NA 1 1 3.4594316186373 3.16992500144231 3.28540221886225 0 "Gut" "Down" NA "Transient Down" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 1 0
"FBgn0267073" "lncRNA:CR45517" "X" "No Signal" NA 0.645897027446338 "NotSpec" 3.33271837613165 2.56293098791576 2.28936220546409 2.31806890232365 2.71107845781306 0.803359683765989 0.267451586971011 "Higher" "allFRT" "BUR" "OVD" "SR" "ST" "PO" NA -1 NA 0 1 1.58496250072116 1.58496250072116 1 0.584962500721156 "Gut" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0067905" "IM14" "2" "Signal" NA 0.976978465597688 "FB" 4.41392701286262 4.69022376558552 5.76187355545494 5.34105799331126 5.75880074283243 10.5361826845088 3.89708454269811 "Higher" NA NA NA "SR" NA NA "FB" -0.663 NA 6.89481776330794 5.93073733756289 4.39231742277876 8.2667865406949 8.05392588153111 0.584962500721156 "Carcass" "Up" NA "Transient Up" NA NA NA NA NA NA NA NA NA NA NA NA "Up" NA "Transient Up" 1 0 0 0
"FBgn0261862" "whd" "2" "No Signal" 0.021 0.70114266182029 "NotSpec" 5.53982091053793 7.02122653490029 5.42704790360291 5.98717537227988 5.9856271493314 7.82812265545697 6.03240654579621 "Not" NA NA NA NA NA NA NA 0.317 NA 1.58496250072116 3.70043971814109 5.08746284125034 4.95419631038687 4.89481776330794 5.39231742277876 "Ovary" "Down" NA "Transient Down" "Down" NA "Transient Down" NA NA NA NA NA NA NA NA NA NA NA NA 0 0 2 1
"FBgn0054015" "CG34015" "X" "No Signal" 0.3105 0.686440631765047 "NotSpec" 2.54339654697359 2.1853400346394 2.31886252272099 1.79025053649581 1.73092275783353 3.60760870974413 2.29473022028412 "Not" NA NA NA NA NA NA NA 1.14 NA 3.8073549220576 3.16992500144231 3.16992500144231 2.32192809488736 2.52356195605701 4.58496250072116 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Down" "Persist Down" 0 0 0 0
"FBgn0266384" "asRNA:CR45026" "3" "No Signal" NA 0.976873053369757 "OVD" 0.17491773886072 2.38857421749527 0 0.0810590506216742 0.0638172817485181 0.0991337158782465 0.361540799145492 "Higher" NA NA "OVD" NA NA NA NA -2.81 NA 7.57742882803575 4.58496250072116 1 0 0 0 "Testis" NA NA NA "Down" NA "Transient Down" NA NA NA NA NA NA NA NA NA NA NA NA 0 0 1 1
"FBgn0267504" "28SrRNA:CR45844" NA "No Signal" NA 0.590294552614799 "NotSpec" 6.22625304230545 5.95746573652565 5.55044046361009 5.68277755219873 5.72334865546295 6.92959799957563 3.92004250645939 "Higher" NA NA "OVD" NA "ST" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0042206" "GstD10" "3" "No Signal" 0.0681 0.659109171534221 "NotSpec" 2.44013379515751 1.94793614433881 3.6187988562517 2.89942362154087 3.08105522071658 0.742851750247428 1.13685348699001 "Higher" NA NA NA "SR" "ST" "PO" NA 0 NA 3 2.8073549220576 5.08746284125034 1.58496250072116 1.32192809488736 0 "Gut" "Up" NA "Transient Up" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0
"FBgn0042205" "CG18764" "3" "No Signal" 0.2147 0.489579561740277 "NotSpec" 2.66284409067587 2.55388224574465 2.38181443058756 2.28784708129915 2.28740328299023 1.81606088637967 3.18050543987577 "Not" NA NA NA NA NA NA NA 1 NA 1.58496250072116 2 1.58496250072116 1.58496250072116 1.8073549220576 3.8073549220576 "Ovary" "Down" NA "Transient Down" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 1 0
"FBgn0003301" "rut" "X" "No Signal" 0.0343 0.780634813320863 "NotSpec" 4.65246704554023 5.89705933661538 6.53733666379315 3.63474000001755 4.41875424441733 0.629149041986642 2.77328321215304 "Higher" NA NA "OVD" "SR" NA NA NA -1 NA 1.58496250072116 2.8073549220576 3.58496250072116 4 5.8073549220576 2 "Head" "Down" NA "Transient Down" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 1 0
"FBgn0024833" "AP-1mu" "3" "No Signal" 9e-04 0.364257598316678 "NotSpec" 5.61971183367278 5.47883457837187 5.42355431597652 5.88290600783619 5.65098204313112 4.96544133407743 6.17181417030827 "Not" NA NA NA NA NA NA NA 0.801 NA 4.39231742277876 4.90689059560852 5.04439411935845 3.90689059560852 4.64385618977472 5.8073549220576 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0259718" "CG42372" "2" "No Signal" 0.0647 0.559873523926737 "NotSpec" 3.14243100647264 2.88809420086449 2.7239645378807 2.76395802506512 2.83358928861848 3.90202566843054 2.6032080806485 "Not" NA NA NA NA NA NA NA 1.13 NA 2 3.16992500144231 2.8073549220576 2.32192809488736 1.8073549220576 2.90689059560852 "AG" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0035323" "CG13807" "3" "No Signal" 0.1064 0.550224405177048 "NotSpec" 3.50839270367871 3.08933052316902 2.89521972283754 3.05957662132184 2.44308344545361 4.08679895703004 3.00930133864199 "Not" NA NA NA NA NA NA NA 0.177 NA 5.6724253419715 4.58496250072116 4.75488750216347 5.08746284125034 5.25738784269265 5.22881869049588 "Testis" "Up" NA "Transient Up" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0
"FBgn0035321" "CG1275" "3" "No Signal" 0.079 0.512038295692018 "NotSpec" 5.42723451347989 5.12808743728213 5.72791034288251 6.27560470084439 5.52300049998753 3.60165815416127 5.34948458548222 "Not" NA NA NA NA NA NA NA -0.697 NA 6.95419631038687 6.78135971352466 4.4594316186373 4.24792751344359 5.60733031374961 5.3037807481771 "Testis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0011656" "Mef2" "2" "No Signal" NA 0.849879010591562 "NotSpec" 5.69587471834542 5.36192059169865 5.29941654484999 7.66549682550435 4.94442737762999 3.25320587631823 3.93552222128911 "Higher" NA NA NA NA "ST" NA NA -0.263 NA 1 1.58496250072116 2.58496250072116 3.58496250072116 3.58496250072116 3.4594316186373 "Carcass" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0028738" "ETH" "2" "Signal" 0.0907 0.636247895758495 "NotSpec" 0.0292033971123456 0.389236019225496 0.391133055268002 1.14253221379327 1.22693580892113 0.63708667916289 0.605628305054647 "Not" NA NA NA NA NA NA NA 0.585 NA 0 0 1 2 0.807354922057604 1.58496250072116 "Carcass" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0028737" "eEF1beta" "2" "No Signal" 0.0096 0.88259219857045 "NotSpec" 7.46937866171031 7.10499301097799 7.36712456479719 7.78124500896755 8.24099263240186 10.7389020717369 7.69118148484346 "Not" NA NA NA NA NA NA "FB" 1.44 NA 7.64385618977472 7.36632221424582 7.467605550083 7.71424551766612 7.52943055414615 8.48179943166575 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0030196" "Psf3" "X" "No Signal" 0.0011 0.742274736805168 "NotSpec" 2.3669438189962 2.79367998409829 2.36289078672843 2.34186808176224 2.23351890906626 2.59534486487953 4.20899942142955 "Not" NA NA NA NA NA NA NA 0.737 NA 1.58496250072116 1.58496250072116 1.58496250072116 1 1 3.8073549220576 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0022160" "Gpo1" "2" "No Signal" 0.0038 0.920417071585505 "FB" 7.66940329740028 6.9874671252266 7.12637253254105 6.89171408058526 7.14481791654346 10.7998120945993 6.98062326997552 "Not" NA NA NA NA NA NA "FB" -1.97 NA 3.58496250072116 4.08746284125034 5.24792751344359 7.64385618977472 6.37937836707126 2.58496250072116 "Carcass" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0261403" "sxc" "2" "No Signal" NA 0.451749504483118 "NotSpec" 5.76480318763424 5.96394100504618 5.66578056845229 4.71780321334168 5.72447867332224 3.94035867432788 3.06407045839879 "Higher" "allFRT" "BUR" "OVD" "SR" "ST" "PO" NA 1.24 NA 1 3 3.4594316186373 3.4594316186373 3.97727992349992 5.06608919045777 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Up" NA "Transient Up" 0 0 0 0
"FBgn0260499" "qvr" "2" "Signal" 0.0293 0.630318355655669 "NotSpec" 1.74970189824634 1.40028784535878 1.53153771793899 1.02314314381835 0.414724787476165 0 0.427860550196085 "Not" NA NA NA NA NA NA NA -2.17 NA 0 2 1 4.8073549220576 7.85642552862553 0 "Head" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0033380" "Phax" "2" "No Signal" 0.0914 0.66669971884182 "NotSpec" 3.15629369036759 3.07896655031327 3.04099016786742 3.06126631593691 2.87016619877456 3.22459324345939 4.54246109723807 "Not" NA NA NA NA NA NA NA 1.35 NA 3 2.32192809488736 2 2.58496250072116 2.52356195605701 4.61470984411521 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0063492" "GstE8" "2" "No Signal" NA 0.775905274766836 "NotSpec" 2.60741925074835 1.57282604529034 2.01743371614682 2.23992838317808 2.83255031799931 4.64812706495616 3.74465783535004 "Not" NA NA NA NA NA NA NA 0.547 NA 5.16992500144231 1.58496250072116 3.58496250072116 1 1.58496250072116 3.85798099512757 "Testis" "Up" NA "Transient Up" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0
"FBgn0063497" "GstE3" "2" "Signal" 0.0828 0.736095520772832 "NotSpec" 5.47556310274309 4.32944241818235 4.58633830747358 7.67600493489289 7.59081479563523 5.11857823036586 3.59626039757211 "Higher" "Gland" NA NA NA "ST" "PO" NA -0.977 NA 5.88264304936184 3.8073549220576 6.65821148275179 4.4594316186373 5.02236781302845 2.32192809488736 "Gut" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0259699" "CG42353" "X" "No Signal" 0.0792 0.542476634391446 "NotSpec" 3.41606140391581 3.73556153083408 3.5119301235868 2.09410627899042 3.43614551874003 0.404916954666488 0.402422733777915 "Higher" NA NA NA "SR" NA "PO" NA -0.074 NA 2.32192809488736 4.64385618977472 4.4594316186373 4.24792751344359 4.4262647547021 4.35755200461808 "AG" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0063495" "GstE5" "2" "No Signal" NA 0.840933244175143 "NotSpec" 3.25209451307176 2.77665815048412 2.26852444461227 2.3081031161264 4.74255874189655 0.952807123012198 1.32698553592531 "Higher" NA "BUR" NA NA NA "PO" NA -0.794 NA 3.8073549220576 1.58496250072116 4 1.58496250072116 1.8073549220576 0 "Gut" "Up" NA "Transient Up" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0
"FBgn0031043" "Naa20A" "X" "No Signal" 0.0011 0.316339051601503 "NotSpec" 4.47070554625448 4.67517957978556 4.75226600719235 4.38621362223197 4.22837519293621 3.38689486576015 3.86913477367263 "Not" NA NA NA NA NA NA NA 1.76 NA 3.4594316186373 4.4594316186373 4.08746284125034 3.70043971814109 4.06608919045777 6.02236781302845 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Up" NA "Transient Up" 0 0 0 0
"FBgn0034744" "Vps20" "2" "No Signal" 0.0435 0.147447513448387 "NotSpec" 4.58525712804942 4.72211535328401 4.59743119616716 4.65189628936601 4.62791190885214 4.79840529187576 4.22928003405895 "Not" NA NA NA NA NA NA NA 0.252 NA 4.8073549220576 5.55458885167764 5.4594316186373 4.85798099512757 4.91886323727459 5.52356195605701 "AG" "Up" NA "Transient Up" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0
"FBgn0034033" "CG8204" "2" "No Signal" 0.1349 0.742564347496916 "NotSpec" 3.46973787795944 3.30675455024022 2.79771274109174 2.53633725055884 2.61267242610573 4.87460458484413 3.31080622016558 "Not" NA NA NA NA NA NA NA -0.644 NA 4.08746284125034 2.8073549220576 1.58496250072116 1.58496250072116 1.4594316186373 2.16992500144231 "Testis" "Up" NA "Transient Up" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0
"FBgn0031515" "CG9664" "2" "No Signal" 0.1052 0.770546580355043 "NotSpec" 2.5333558191984 1.06547914657142 2.40381173866524 1.61198693651949 4.05402165715258 3.18618638794208 1.11002555143351 "Higher" NA NA NA NA NA "PO" NA -1.74 NA 2.32192809488736 1 1.58496250072116 1 1.4594316186373 0 "Testis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0031044" "MKP-4" "X" "No Signal" 0.0535 0.793717655119258 "NotSpec" 2.39237610331594 2.70924517236576 2.46617136962168 2.89193715829311 2.43631755457252 2.18583607248174 4.59628049285749 "Not" NA NA NA NA NA NA NA 2 NA 1.58496250072116 1 1 1 1.8073549220576 3.64385618977472 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0034741" "CG4269" "2" "Signal" 0.0827 0.9907336575426 "PO" 1.84195067650154 1.94540030699709 1.86436476023811 1.13191012725916 7.94597497943067 2.33088705891226 0.43751504594402 "Higher" NA "BUR" "OVD" "SR" NA "PO" NA -1.22 NA 0 1.58496250072116 2 3 1 0 "Carcass" "Up" "Up" "Persist Up" "Up" "Up" "Persist Up" "Up" "Up" "Persist Up" "Up" "Up" "Persist Up" NA NA NA NA NA NA 4 4 0 0
"FBgn0031030" "Tao" "X" "No Signal" 0.0383 0.590424660460625 "NotSpec" 3.87235046636431 4.87719356487708 4.34431391577636 3.56152272697886 4.22690020206517 1.96517441978399 5.27633882164857 "Not" NA NA NA NA NA NA NA 2 NA 2 3.32192809488736 4.39231742277876 4.39231742277876 5.09803208296053 6.97154355395077 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0031049" "Sec61gamma" "X" "No Signal" NA 0.665138548319796 "NotSpec" 5.00407153705557 5.47670742251391 6.16593717720036 6.21407928037987 6.52041279308546 7.44493886964197 5.30783797941164 "Not" NA NA NA NA NA NA NA 1.03 NA 6.97727992349992 6.52356195605701 5.28540221886225 4.95419631038687 4.37503943134692 6.23840473932508 "Testis" "Up" "Up" "Persist Up" NA NA NA NA NA NA "Up" NA "Transient Up" NA NA NA "Up" NA "Transient Up" 2 1 0 0
"FBgn0001142" "Gs1" "2" "No Signal" 0.0488 0.810938422261145 "NotSpec" 4.62739243097022 4.37343730807603 6.11787304181022 6.96423792464031 4.22446387128615 7.2163895203324 8.47023400721912 "Not" NA NA NA NA NA NA NA 0.88 NA 3.4594316186373 3.32192809488736 5.32192809488736 4.8073549220576 5.90086680798075 6.52356195605701 "Ovary" "Down" NA "Transient Down" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 1 0
"FBgn0034748" "CG17807" "2" "No Signal" 0.1164 0.379835672857457 "NotSpec" 2.76722847147647 2.58419108381023 2.7758319560952 2.82026147886719 2.75661230018313 2.4217710179617 3.29626207285283 "Not" NA NA NA NA NA NA NA 1.38 NA 0 1.58496250072116 1.58496250072116 1.58496250072116 1.8073549220576 3 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Up" "Persist Up" 0 0 0 0
"FBgn0038632" "CG14301" "3" "Signal" 0.0153 0.857580794116756 "NotSpec" 4.19294756722964 4.37606644745556 5.59920845985658 1.93595277836583 0.647762768966418 0.0693699574267719 0.101133983606078 "Higher" NA "BUR" "OVD" "SR" "ST" NA NA -1.58 NA 2.58496250072116 1.58496250072116 0 1 1.32192809488736 0 "Testis" "Down" NA "Transient Down" NA NA NA "Down" NA "Transient Down" NA NA NA NA NA NA NA NA NA 0 0 2 0
"FBgn0028965" "A16" "2" "No Signal" 0.1498 0.360679929590896 "NotSpec" 3.70379770318531 3.81248638501151 3.87922484936674 4.48373438591929 4.15503135274245 4.06086634120374 4.65302678639838 "Not" NA NA NA NA NA NA NA 0.778 NA 7.05528243550119 6.02236781302845 4.58496250072116 4.75488750216347 4.71424551766612 6.58496250072116 "Testis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0026089" "CG14817" "X" "No Signal" 0.04 0.695221223166678 "NotSpec" 5.18583886569869 4.6905355571232 4.64112027770185 4.04732220921537 3.97115381231824 6.38293836484356 5.22471979839483 "Not" NA NA NA NA NA NA NA 0.351 NA 5.20945336562895 4.58496250072116 4.16992500144231 3.90689059560852 4.20945336562895 5.04439411935845 "Testis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0026086" "Adar" "X" "No Signal" 0.09 0.464891066058119 "NotSpec" 3.19005005899117 3.91168121811534 3.15208747141223 3.15213102252222 3.84551698084366 0.33387268289559 3.09898596295198 "Not" NA NA NA NA NA NA NA -0.222 NA 1 2 1.58496250072116 2.32192809488736 3.8073549220576 2.4594316186373 "Head" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"FBgn0026084" "cib" "X" "No Signal" 0.0012 0.674689602169433 "NotSpec" 4.64356664236945 6.08160368431926 6.56405267101329 4.23767582438092 5.15673560289646 1.38346495528646 5.28038309712364 "Not" NA NA NA NA NA NA NA 2.13 NA 8.41362792902417 8.83920378809694 7.82017896241519 6.8703647195834 7.03342300153745 8.92184093707449 "Ovary" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
